symbol,year,quarter,quarter_str,transcript_id,transcript_date,company_name,sector,industry,transcript_length,return_30d
RJF,2017,1,2017Q1,12814,2017-01-26,Raymond James Financial,Financial Services,Financial - Capital Markets,61244,4.88
RL,2017,1,2017Q1,14359,2016-08-10,Ralph Lauren Corporation,Consumer Cyclical,Apparel - Manufacturers,49678,4.1022
ROK,2017,1,2017Q1,16661,2017-01-25,Rockwell Automation,Industrials,Industrial - Machinery,51954,7.1464
ROST,2017,1,2017Q1,13914,2017-05-17,Ross Stores,Consumer Cyclical,Apparel - Retail,27881,-6.1606
RSG,2017,1,2017Q1,14047,2017-04-28,Republic Services,Industrials,Waste Management,50595,2.2067
SBAC,2017,1,2017Q1,12658,2017-05-01,SBA Communications,Real Estate,REIT - Specialty,54899,4.4479
SBUX,2017,1,2017Q1,16637,2017-01-27,Starbucks,Consumer Cyclical,Restaurants,66711,-3.2965
SJM,2017,1,2017Q1,14071,2016-08-23,J.M. Smucker Company (The),Consumer Defensive,Packaged Foods,57825,-14.8051
SMCI,2017,1,2017Q1,11718,2016-10-27,Supermicro,Technology,Computer Hardware,27213,27.1493
SNA,2017,1,2017Q1,17673,2017-04-20,Snap-on,Industrials,Manufacturing - Tools & Accessories,60438,-0.6228
SNPS,2017,1,2017Q1,12838,2017-02-15,Synopsys,Technology,Software - Infrastructure,49894,8.859
SO,2017,1,2017Q1,23199,2017-05-03,Southern Company,Utilities,Regulated Electric,88684,4.1641
SPG,2017,1,2017Q1,14841,2017-04-27,Simon Property Group,Real Estate,REIT - Retail,76523,-5.7198
SPGI,2017,1,2017Q1,23211,2017-04-25,S&P Global,Financial Services,Financial - Data & Stock Exchanges,53832,9.0441
STE,2017,1,2017Q1,12291,2016-08-09,Steris,Healthcare,Medical - Devices,42535,1.5018
TAP,2017,1,2017Q1,22427,2017-05-06,Molson Coors Beverage Company,Consumer Defensive,Beverages - Alcoholic,77051,-6.9373
TDG,2017,1,2017Q1,12993,2017-02-07,TransDigm Group,Industrials,Aerospace & Defense,73326,-6.9672
TEL,2017,1,2017Q1,13722,2017-01-25,TE Connectivity,Technology,"Hardware, Equipment & Parts",63527,3.6412
TGT,2017,1,2017Q1,22343,2017-05-17,Target Corporation,Consumer Defensive,Discount Stores,59691,-4.4746
TJX,2017,1,2017Q1,17517,2016-05-17,TJX Companies,Consumer Cyclical,Apparel - Retail,54230,1.4894
TMUS,2017,1,2017Q1,12399,2017-04-24,T-Mobile US,Communication Services,Telecommunications Services,73457,-0.0152
TPR,2017,1,2017Q1,14589,2016-11-01,"Tapestry, Inc.",Consumer Cyclical,Luxury Goods,54349,5.1546
TRGP,2017,1,2017Q1,11891,2017-05-07,Targa Resources,Energy,Oil & Gas Midstream,69765,-17.7884
TRMB,2017,1,2017Q1,12148,2017-04-27,Trimble Inc.,Technology,"Hardware, Equipment & Parts",61294,11.3121
TSN,2017,1,2017Q1,14539,2017-02-06,Tyson Foods,Consumer Defensive,Agricultural Farm Products,56508,-4.7867
TTD,2017,1,2017Q1,11570,2017-05-12,"The Trade Desk, Inc.",Technology,Software - Application,58102,-2.6975
TTWO,2017,1,2017Q1,12610,2016-08-04,Take-Two Interactive,Technology,Electronic Gaming & Multimedia,37181,10.2046
TXT,2017,1,2017Q1,22319,2017-04-19,Textron,Industrials,Aerospace & Defense,61305,0.8027
TYL,2017,1,2017Q1,12207,2017-04-30,Tyler Technologies,Technology,Software - Application,48078,3.8572
UDR,2017,1,2017Q1,13089,2017-04-25,"UDR, Inc.",Real Estate,REIT - Residential,58708,7.7712
UHS,2017,1,2017Q1,13322,2017-04-29,Universal Health Services,Healthcare,Medical - Care Facilities,42850,-4.0742
ULTA,2017,1,2017Q1,13053,2017-05-25,Ulta Beauty,Consumer Cyclical,Specialty Retail,57633,-12.6467
URI,2017,1,2017Q1,13334,2017-04-20,United Rentals,Industrials,Rental & Leasing Services,51334,-9.1754
VMC,2017,1,2017Q1,16721,2017-05-07,Vulcan Materials Company,Basic Materials,Construction Materials,44275,1.4091
VRSK,2017,1,2017Q1,13197,2017-05-03,Verisk Analytics,Industrials,Consulting Services,65812,1.302
VRSN,2017,1,2017Q1,14466,2017-04-27,Verisign,Technology,Software - Infrastructure,15993,2.9143
VRTX,2017,1,2017Q1,13454,2017-04-28,Vertex Pharmaceuticals,Healthcare,Biotechnology,53730,3.5418
VTR,2017,1,2017Q1,14011,2017-04-28,Ventas,Real Estate,REIT - Healthcare Facilities,50477,6.3163
VTRS,2017,1,2017Q1,14625,2017-05-10,Viatris,Healthcare,Drug Manufacturers - Specialty & Generic,52924,2.6309
WAB,2017,1,2017Q1,12445,2017-04-26,Wabtec,Industrials,Railroads,50246,0.6044
WBD,2017,1,2017Q1,11971,2017-05-09,Warner Bros. Discovery,Communication Services,Entertainment,56391,-6.1284
WEC,2017,1,2017Q1,14083,2017-05-02,WEC Energy Group,Utilities,Regulated Electric,42273,5.6679
WM,2017,1,2017Q1,16830,2017-04-26,Waste Management,Industrials,Waste Management,66582,-2.2767
WMB,2017,1,2017Q1,22475,2017-05-04,Williams Companies,Energy,Oil & Gas Midstream,48611,-5.1775
WMT,2017,1,2017Q1,22222,2016-05-19,Walmart,Consumer Defensive,Discount Stores,28906,15.2969
WSM,2017,1,2017Q1,11597,2017-05-24,Williams-Sonoma,Consumer Cyclical,Specialty Retail,52111,-7.7791
WST,2017,1,2017Q1,12219,2017-04-27,West Pharmaceutical Services,Healthcare,Medical - Instruments & Supplies,32603,16.5952
WY,2017,1,2017Q1,22307,2017-04-28,Weyerhaeuser,Real Estate,REIT - Specialty,53025,-3.0862
XEL,2017,1,2017Q1,23235,2017-04-27,Xcel Energy,Utilities,Regulated Electric,35286,5.5977
XOM,2017,1,2017Q1,23247,2017-04-28,ExxonMobil,Energy,Oil & Gas Integrated,71312,2.0551
XYZ,2017,1,2017Q1,11558,2017-05-03,"Block, Inc.",Technology,Software - Infrastructure,50251,28.884
ZBRA,2017,1,2017Q1,12303,2017-05-09,Zebra Technologies,Technology,Communication Equipment,44975,8.7496
ZTS,2017,1,2017Q1,13491,2017-05-04,Zoetis,Healthcare,Drug Manufacturers - Specialty & Generic,52763,12.5202
A,2017,2,2017Q2,16648,2017-05-22,Agilent Technologies,Healthcare,Medical - Diagnostics & Research,58881,6.4849
ACGL,2017,2,2017Q2,11878,2017-07-29,Arch Capital Group,Financial Services,Insurance - Diversified,50083,1.8455
ACN,2017,2,2017Q2,13746,2017-03-23,Accenture,Technology,Information Technology Services,52991,-3.9216
ADBE,2017,2,2017Q2,17048,2017-06-20,Adobe Inc.,Technology,Software - Infrastructure,46247,4.8825
ADM,2017,2,2017Q2,22644,2017-08-01,Archer Daniels Midland,Consumer Defensive,Agricultural Farm Products,66709,2.6316
AEE,2017,2,2017Q2,17308,2017-08-04,Ameren,Utilities,Regulated Electric,44637,3.9474
AIG,2017,2,2017Q2,22294,2017-08-03,American International Group,Financial Services,Insurance - Diversified,51112,-9.5296
AJG,2017,2,2017Q2,13004,2017-07-28,Arthur J. Gallagher & Co.,Financial Services,Insurance - Brokers,30110,3.4637
AKAM,2017,2,2017Q2,14310,2017-07-25,Akamai Technologies,Technology,Software - Infrastructure,59215,-12.1622
ALGN,2017,2,2017Q2,12741,2017-07-28,Align Technology,Healthcare,Medical - Devices,48177,7.2807
ALLE,2017,2,2017Q2,13429,2017-07-27,Allegion,Industrials,Security & Protection Services,48430,2.9558
AMD,2017,2,2017Q2,12789,2016-10-19,Advanced Micro Devices,Technology,Semiconductors,49503,25.997
AMT,2017,2,2017Q2,14250,2017-07-27,American Tower,Real Estate,REIT - Specialty,55293,5.1643
AMZN,2017,2,2017Q2,14490,2017-07-27,Amazon,Consumer Cyclical,Specialty Retail,55764,-6.501
ANET,2017,2,2017Q2,12540,2017-08-03,Arista Networks,Technology,Computer Hardware,52603,26.8889
AON,2017,2,2017Q2,17073,2017-08-04,Aon,Financial Services,Insurance - Brokers,45092,3.6555
AOS,2017,2,2017Q2,12681,2017-07-26,A. O. Smith,Industrials,Industrial - Machinery,43344,1.5815
APA,2017,2,2017Q2,17009,2017-08-03,APA Corporation,Energy,Oil & Gas Exploration & Production,62442,-11.2503
APD,2017,2,2017Q2,17552,2017-04-27,Air Products,Basic Materials,Chemicals - Specialty,57410,3.016
APH,2017,2,2017Q2,14106,2017-07-26,Amphenol,Technology,"Hardware, Equipment & Parts",64895,6.1709
APTV,2017,2,2017Q2,13538,2017-08-02,Aptiv,Consumer Cyclical,Auto - Parts,60511,9.3105
ATO,2017,2,2017Q2,12456,2017-05-06,Atmos Energy,Utilities,Regulated Gas,19749,2.9086
AVGO,2017,2,2017Q2,13357,2017-06-01,Broadcom,Technology,Semiconductors,42467,6.1381
AVY,2017,2,2017Q2,17429,2017-07-25,Avery Dennison,Industrials,Business Equipment & Supplies,50680,-0.9259
AWK,2017,2,2017Q2,13100,2017-08-03,American Water Works,Utilities,Regulated Water,31154,0.8293
AXON,2017,2,2017Q2,11806,2017-08-11,Axon Enterprise,Industrials,Aerospace & Defense,48070,1.3417
AXP,2017,2,2017Q2,22354,2017-07-19,American Express,Financial Services,Financial - Credit Services,50245,0.1978
AZO,2017,2,2017Q2,17061,2017-02-28,AutoZone,Consumer Cyclical,Specialty Retail,63995,-5.4343
BALL,2017,2,2017Q2,17576,2017-08-03,Ball Corporation,Consumer Cyclical,Packaging & Containers,62681,-3.2235
BAX,2017,2,2017Q2,22522,2017-07-26,Baxter International,Healthcare,Medical - Instruments & Supplies,59517,1.2079
BBY,2017,2,2017Q2,16733,2016-08-23,Best Buy,Consumer Cyclical,Specialty Retail,53154,15.5183
BG,2017,2,2017Q2,11830,2017-08-02,Bunge Global,Consumer Defensive,Agricultural Farm Products,49149,-6.7
BK,2017,2,2017Q2,17132,2017-07-20,BNY Mellon,Financial Services,Asset Management,56230,-1.47
BKNG,2017,2,2017Q2,13937,2017-08-08,Booking Holdings,Consumer Cyclical,Travel Services,50128,-8.9141
BLK,2017,2,2017Q2,13793,2017-07-17,BlackRock,Financial Services,Asset Management,50945,-5.4752
BMY,2017,2,2017Q2,22680,2017-07-27,Bristol Myers Squibb,Healthcare,Drug Manufacturers - General,59253,11.8614
BRO,2017,2,2017Q2,12043,2017-07-18,Brown & Brown,Financial Services,Insurance - Brokers,46165,4.0446
BX,2017,2,2017Q2,11781,2017-07-21,Blackstone Inc.,Financial Services,Asset Management,53356,-4.5799
BXP,2017,2,2017Q2,14441,2017-08-02,"BXP, Inc.",Real Estate,REIT - Office,76478,0.3775
C,2017,2,2017Q2,17393,2017-07-14,Citigroup,Financial Services,Banks - Diversified,62215,1.2384
CAG,2017,2,2017Q2,17648,2016-12-22,Conagra Brands,Consumer Defensive,Packaged Foods,52378,4.0526
CAH,2017,2,2017Q2,17036,2017-02-07,Cardinal Health,Healthcare,Medical - Distribution,67226,7.4635
CAT,2017,2,2017Q2,22692,2017-07-25,Caterpillar Inc.,Industrials,Agricultural - Machinery,56519,8.1346
CCI,2017,2,2017Q2,13684,2017-07-19,Crown Castle,Real Estate,REIT - Specialty,52807,10.9996
CCL,2017,2,2017Q2,16781,2017-06-22,Carnival,Consumer Cyclical,Leisure,46917,2.0774
CDNS,2017,2,2017Q2,12645,2017-07-24,Cadence Design Systems,Technology,Software - Application,43493,9.1246
CDW,2017,2,2017Q2,12362,2017-08-03,CDW,Technology,Information Technology Services,59026,-3.0241
CF,2017,2,2017Q2,14154,2017-08-03,CF Industries,Basic Materials,Agricultural Inputs,70872,14.5195
CFG,2017,2,2017Q2,13124,2017-07-21,Citizens Financial Group,Financial Services,Banks - Regional,51151,-4.6525
CHRW,2017,2,2017Q2,14346,2017-07-20,C.H. Robinson,Industrials,Integrated Freight & Logistics,52867,2.8243
CHTR,2017,2,2017Q2,12932,2017-07-27,Charter Communications,Communication Services,Telecommunications Services,51144,12.653
CI,2017,2,2017Q2,22378,2017-08-04,Cigna,Healthcare,Medical - Healthcare Plans,62501,5.2542
CINF,2017,2,2017Q2,16925,2017-08-03,Cincinnati Financial,Financial Services,Insurance - Property & Casualty,18320,-2.5648
CL,2017,2,2017Q2,22704,2017-07-21,Colgate-Palmolive,Consumer Defensive,Household & Personal Products,61906,-1.0959
CLX,2017,2,2017Q2,22583,2017-02-03,Clorox,Consumer Defensive,Household & Personal Products,67658,14.3214
CMCSA,2017,2,2017Q2,14732,2017-07-27,Comcast,Communication Services,Telecommunications Services,47974,-2.8971
CMI,2017,2,2017Q2,22595,2017-05-03,Cummins,Industrials,Industrial - Machinery,38230,0.71
CMS,2017,2,2017Q2,22716,2017-07-28,CMS Energy,Utilities,Regulated Electric,48680,4.7132
COO,2017,2,2017Q2,12920,2017-06-01,Cooper Companies (The),Healthcare,Medical - Instruments & Supplies,39770,14.6315
COP,2017,2,2017Q2,22728,2017-07-27,ConocoPhillips,Energy,Oil & Gas Exploration & Production,55180,1.762
COR,2017,2,2017Q2,14901,2017-07-27,Cencora,Healthcare,Medical - Distribution,57572,-12.4297
CPAY,2017,2,2017Q2,12565,2017-08-03,Corpay,Technology,Software - Infrastructure,46890,-1.9263
CPRT,2017,2,2017Q2,12553,2017-02-22,Copart,Consumer Cyclical,Auto - Dealerships,39067,-1.061
CPT,2017,2,2017Q2,11982,2017-07-28,Camden Property Trust,Real Estate,REIT - Residential,61177,8.542
CRL,2017,2,2017Q2,12092,2017-08-09,Charles River Laboratories,Healthcare,Medical - Diagnostics & Research,62374,7.137
CRM,2017,2,2017Q2,14130,2016-09-01,Salesforce,Technology,Software - Application,55209,-4.0574
CTAS,2017,2,2017Q2,16551,2016-12-22,Cintas,Industrials,Specialty Business Services,51765,-4.7635
CTRA,2017,2,2017Q2,14202,2017-07-28,Coterra,Energy,Oil & Gas Exploration & Production,56087,3.3757
CTSH,2017,2,2017Q2,14382,2017-08-03,Cognizant,Technology,Information Technology Services,51134,4.8161
CVS,2017,2,2017Q2,22764,2017-08-08,CVS Health,Healthcare,Medical - Healthcare Plans,68631,1.997
D,2017,2,2017Q2,12908,2017-08-02,Dominion Energy,Utilities,Regulated Electric,28527,2.4191
DD,2017,2,2017Q2,12424,2017-07-25,DuPont,Basic Materials,Chemicals - Specialty,47263,-2.0543
DECK,2017,2,2017Q2,11704,2016-10-27,Deckers Brands,Consumer Cyclical,Apparel - Footwear & Accessories,54554,18.4397
DGX,2017,2,2017Q2,14720,2017-07-25,Quest Diagnostics,Healthcare,Medical - Diagnostics & Research,55100,-1.992
DHI,2017,2,2017Q2,14563,2017-04-20,D. R. Horton,Consumer Cyclical,Residential Construction,57080,-0.4713
DIS,2017,2,2017Q2,22390,2017-05-09,Walt Disney Company (The),Communication Services,Entertainment,52887,-7.0046
DLR,2017,2,2017Q2,13028,2017-07-27,Digital Realty,Real Estate,REIT - Office,63367,10.4161
DLTR,2017,2,2017Q2,13697,2016-08-25,Dollar Tree,Consumer Defensive,Discount Stores,53965,-17.8658
DOC,2017,2,2017Q2,14226,2017-08-03,Healthpeak Properties,Real Estate,REIT - Healthcare Facilities,78579,-1.9314
DOV,2017,2,2017Q2,17503,2017-07-20,Dover Corporation,Industrials,Industrial - Machinery,48512,-0.3781
DPZ,2017,2,2017Q2,12230,2017-07-25,Domino's,Consumer Cyclical,Restaurants,56591,-14.6469
DTE,2017,2,2017Q2,22800,2017-07-26,DTE Energy,Utilities,Regulated Electric,32506,5.2294
DUK,2017,2,2017Q2,22402,2017-08-03,Duke Energy,Utilities,Regulated Electric,37152,1.8195
DVN,2017,2,2017Q2,16624,2017-08-02,Devon Energy,Energy,Oil & Gas Exploration & Production,40803,2.7896
EBAY,2017,2,2017Q2,14780,2017-07-20,eBay,Consumer Cyclical,Specialty Retail,45631,-2.2324
ECL,2017,2,2017Q2,17369,2017-08-01,Ecolab,Basic Materials,Chemicals - Specialty,46502,-1.7088
EFX,2017,2,2017Q2,17021,2017-07-30,Equifax,Industrials,Consulting Services,58738,-20.0772
EL,2017,2,2017Q2,14478,2017-02-02,Estée Lauder Companies (The),Consumer Defensive,Household & Personal Products,55108,7.5576
ELV,2017,2,2017Q2,14756,2017-07-26,Elevance Health,Healthcare,Medical - Healthcare Plans,50619,1.0809
EME,2017,2,2017Q2,11533,2017-07-27,"EMCOR Group, Inc.",Industrials,Engineering & Construction,45787,4.3335
EMR,2017,2,2017Q2,22607,2017-05-02,Emerson Electric,Industrials,Industrial - Machinery,74246,-0.6295
EOG,2017,2,2017Q2,16600,2017-08-05,EOG Resources,Energy,Oil & Gas Exploration & Production,50477,2.963
EPAM,2017,2,2017Q2,12031,2017-08-03,EPAM Systems,Technology,Information Technology Services,23074,-3.2182
EQIX,2017,2,2017Q2,13261,2017-08-03,Equinix,Real Estate,REIT - Specialty,62930,0.1758
EQR,2017,2,2017Q2,14864,2017-07-26,Equity Residential,Real Estate,REIT - Residential,61600,2.4974
ERIE,2017,2,2017Q2,11656,2017-07-28,Erie Indemnity,Financial Services,Insurance - Brokers,16438,-2.8059
ES,2017,2,2017Q2,13949,2017-07-28,Eversource Energy,Utilities,Regulated Electric,62151,5.6004
ESS,2017,2,2017Q2,13381,2017-07-28,Essex Property Trust,Real Estate,REIT - Residential,65199,2.0262
ETR,2017,2,2017Q2,22836,2017-08-02,Entergy,Utilities,Regulated Electric,49007,2.5661
EW,2017,2,2017Q2,13805,2017-07-26,Edwards Lifesciences,Healthcare,Medical - Devices,63159,-3.0463
EXC,2017,2,2017Q2,22848,2017-08-02,Exelon,Utilities,Regulated Electric,54874,-1.1641
EXPE,2017,2,2017Q2,14274,2017-07-27,Expedia Group,Consumer Cyclical,Travel Services,61442,-6.5673
FAST,2017,2,2017Q2,14142,2017-07-12,Fastenal,Industrials,Industrial - Distribution,43759,-5.5963
FDS,2017,2,2017Q2,12019,2017-03-28,FactSet,Financial Services,Financial - Data & Stock Exchanges,50339,-7.6024
FDX,2017,2,2017Q2,22270,2016-12-20,FedEx,Industrials,Integrated Freight & Logistics,66018,-5.3034
FE,2017,2,2017Q2,16949,2017-07-28,FirstEnergy,Utilities,Regulated Electric,48669,4.032
FICO,2017,2,2017Q2,11818,2017-04-29,Fair Isaac,Technology,Software - Application,27658,-0.1476
FISV,2017,2,2017Q2,14925,2017-07-31,"Fiserv, Inc.",Technology,Information Technology Services,47615,-3.5175
FITB,2017,2,2017Q2,17085,2017-07-21,Fifth Third Bancorp,Financial Services,Banks - Regional,65764,3.6093
FSLR,2017,2,2017Q2,11866,2017-07-28,First Solar,Energy,Solar,56399,-2.8443
GD,2017,2,2017Q2,22872,2017-07-26,General Dynamics,Industrials,Aerospace & Defense,41007,-3.203
GDDY,2017,2,2017Q2,11669,2017-08-12,GoDaddy,Technology,Software - Infrastructure,51220,2.3821
GEN,2017,2,2017Q2,14672,2016-11-03,Gen Digital,Technology,Software - Infrastructure,45754,-4.833
GILD,2017,2,2017Q2,14612,2017-07-26,Gilead Sciences,Healthcare,Drug Manufacturers - General,56679,14.7055
GIS,2017,2,2017Q2,22896,2016-12-20,General Mills,Consumer Defensive,Packaged Foods,64187,-0.5233
GLW,2017,2,2017Q2,17156,2017-07-26,Corning Inc.,Technology,"Hardware, Equipment & Parts",49699,-10.582
GM,2017,2,2017Q2,13502,2017-07-25,General Motors,Consumer Cyclical,Auto - Manufacturers,58859,5.1647
GNRC,2017,2,2017Q2,12116,2017-08-02,Generac,Industrials,Industrial - Machinery,63274,17.1235
GOOGL,2017,2,2017Q2,13369,2017-07-25,Alphabet Inc. (Class A),Communication Services,Internet Content & Information,48691,-1.9814
GPC,2017,2,2017Q2,22498,2017-07-20,Genuine Parts Company,Consumer Cyclical,Specialty Retail,57899,-0.1567
GRMN,2017,2,2017Q2,13550,2017-08-02,Garmin,Technology,"Hardware, Equipment & Parts",34931,4.6409
GS,2017,2,2017Q2,14792,2017-07-18,Goldman Sachs,Financial Services,Financial - Capital Markets,54339,-4.0565
GWW,2017,2,2017Q2,22233,2017-07-19,W. W. Grainger,Industrials,Industrial - Distribution,57257,-8.5053
HBAN,2017,2,2017Q2,16986,2017-07-21,Huntington Bancshares,Financial Services,Banks - Regional,51367,-6.3422
HD,2017,2,2017Q2,17417,2017-08-15,Home Depot (The),Consumer Cyclical,Home Improvement,52367,4.3174
HII,2017,2,2017Q2,12621,2017-08-03,Huntington Ingalls Industries,Industrials,Aerospace & Defense,45623,2.0172
HLT,2017,2,2017Q2,12765,2017-07-26,Hilton Worldwide,Consumer Cyclical,Travel Lodging,68407,1.2841
HOLX,2017,2,2017Q2,13076,2017-05-10,Hologic,Healthcare,Medical - Instruments & Supplies,58474,0.3699
HON,2017,2,2017Q2,22932,2017-07-21,Honeywell,Industrials,Conglomerates,58572,1.989
HPE,2017,2,2017Q2,13184,2017-05-31,Hewlett Packard Enterprise,Technology,Communication Equipment,54968,-8.5675
HPQ,2017,2,2017Q2,22486,2017-05-24,HP Inc.,Technology,Computer Hardware,51941,-5.9968
HRL,2017,2,2017Q2,13998,2017-05-25,Hormel Foods,Consumer Defensive,Packaged Foods,47641,-7.7684
HSIC,2017,2,2017Q2,13273,2017-08-08,Henry Schein,Healthcare,Medical - Distribution,57933,-12.5197
HST,2017,2,2017Q2,14334,2017-07-27,Host Hotels & Resorts,Real Estate,REIT - Hotel & Motel,57034,0.7214
HUM,2017,2,2017Q2,13562,2017-08-02,Humana,Healthcare,Medical - Healthcare Plans,52757,8.6146
ICE,2017,2,2017Q2,14286,2017-08-03,Intercontinental Exchange,Financial Services,Financial - Data & Stock Exchanges,56610,-2.447
IDXX,2017,2,2017Q2,12885,2017-08-01,Idexx Laboratories,Healthcare,Medical - Diagnostics & Research,67278,-4.4816
IFF,2017,2,2017Q2,22450,2017-08-09,International Flavors & Fragrances,Basic Materials,Chemicals - Specialty,47253,3.2431
INCY,2017,2,2017Q2,12873,2017-08-01,Incyte,Healthcare,Biotechnology,48425,-7.2774
INTC,2017,2,2017Q2,22330,2017-07-27,Intel,Technology,Semiconductors,48768,1.2662
INTU,2017,2,2017Q2,16588,2017-02-24,Intuit,Technology,Software - Application,41989,-7.3354
IP,2017,2,2017Q2,22968,2017-07-27,International Paper,Consumer Cyclical,Packaging & Containers,58607,-2.8652
IQV,2017,2,2017Q2,12669,2017-08-03,IQVIA,Healthcare,Medical - Diagnostics & Research,41924,3.1107
IR,2017,2,2017Q2,12254,2017-07-26,Ingersoll Rand,Industrials,Industrial - Machinery,64150,0.6823
IRM,2017,2,2017Q2,14034,2017-07-28,Iron Mountain,Real Estate,REIT - Specialty,41125,16.168
IVZ,2017,2,2017Q2,14166,2017-07-28,Invesco,Financial Services,Asset Management,62801,-7.2254
J,2017,2,2017Q2,14262,2017-05-09,Jacobs Solutions,Industrials,Engineering & Construction,59710,-4.0442
JNJ,2017,2,2017Q2,22510,2017-07-18,Johnson & Johnson,Healthcare,Drug Manufacturers - General,79265,0.0454
JPM,2017,2,2017Q2,22462,2017-07-14,JPMorgan Chase,Financial Services,Banks - Diversified,56132,-1.2997
KHC,2017,2,2017Q2,13231,2017-08-03,Kraft Heinz,Consumer Defensive,Packaged Foods,50478,-6.2622
