d7_min_dir,d7_day_ret,d7_pos,d7_no_high_risk,d6_eps,d6_day_ret,d6_pos,d6_low_risk,d6_no_tech,n_trades,coverage,win_rate,wins,losses,avg_return,std_return,sharpe_like,d7_trades,d6_trades
7,0.0,1,True,0.03,1.0,1,False,False,163,8.244815376833586,79.75460122699386,130,33,12.201442944785276,16.718928877328878,7.431086100086517,116,47
7,0.0,1,True,0.03,1.0,2,True,True,135,6.828528072837632,77.77777777777779,105,30,11.54701925925926,17.084099039704505,6.1080168231013054,116,19
7,0.0,1,True,0.03,1.0,2,True,False,141,7.132018209408194,78.01418439716312,110,31,11.831950354609928,17.120095195945378,6.402259781712049,116,25
7,0.0,1,True,0.03,1.0,2,False,True,154,7.789580171977745,79.22077922077922,122,32,11.733061688311688,16.706506002381456,6.904388066189698,116,38
7,0.0,1,True,0.03,1.0,2,False,False,162,8.19423368740516,79.62962962962963,129,33,12.175397530864197,16.767453231207753,7.359498978508527,116,46
7,0.0,1,True,0.03,1.0,3,True,True,130,6.575619625695499,77.6923076923077,101,29,11.587583076923076,17.267069991108826,5.944617409848506,116,14
7,0.0,1,True,0.03,1.0,3,True,False,136,6.87910976226606,77.94117647058823,106,30,11.8812,17.29517434500584,6.244127656933883,116,20
7,0.0,1,True,0.03,1.0,3,False,True,146,7.38492665655033,78.76712328767124,115,31,11.70031506849315,17.019954808795074,6.542753621655765,116,30
7,0.0,1,True,0.03,1.0,3,False,False,154,7.789580171977745,79.22077922077922,122,32,12.167330519480519,17.067257939100276,7.008595957085173,116,38
7,0.0,1,False,0.0,0.0,1,True,True,147,7.435508345978755,76.87074829931973,113,34,11.146559863945578,17.090072198901094,6.078784276701051,119,28
7,0.0,1,False,0.0,0.0,1,True,False,154,7.789580171977745,77.27272727272727,119,35,11.429511688311688,17.07329880054829,6.419435447960011,119,35
7,0.0,1,False,0.0,0.0,1,False,True,173,8.750632271117857,78.03468208092485,135,38,11.30217283236994,16.658529385322144,6.963635039658229,119,54
7,0.0,1,False,0.0,0.0,1,False,False,184,9.307030854830552,78.80434782608695,145,39,11.766116304347827,16.600080235452133,7.57673399916293,119,65
7,0.0,1,False,0.0,0.0,2,True,True,145,7.334344967121901,76.55172413793103,111,34,11.103384827586208,17.202479335187295,5.9498131192338874,119,26
7,0.0,1,False,0.0,0.0,2,True,False,152,7.688416793120891,76.97368421052632,117,35,11.39204802631579,17.181057954334324,6.292394925961425,119,33
7,0.0,1,False,0.0,0.0,2,False,True,171,8.649468892261002,77.77777777777779,133,38,11.26738245614035,16.75147725314843,6.841061740334104,119,52
7,0.0,1,False,0.0,0.0,2,False,False,182,9.205867475973697,78.57142857142857,143,39,11.738526923076924,16.68791015091681,7.456104583353577,119,63
7,0.0,1,False,0.0,0.0,3,True,True,137,6.929691451694486,78.1021897810219,107,30,11.726521897810219,17.067636287851048,6.280863187911063,119,18
7,0.0,1,False,0.0,0.0,3,True,False,144,7.283763277693475,78.47222222222221,113,31,12.000930555555556,17.04118610642713,6.631508043261138,119,25
7,0.0,1,False,0.0,0.0,3,False,True,159,8.042488619119878,78.61635220125787,125,34,11.690689937106919,16.80029361016486,6.898183156715985,119,40
7,0.0,1,False,0.0,0.0,3,False,False,169,8.548305513404147,79.28994082840237,134,35,12.120162721893491,16.755176030280474,7.456257566656513,119,50
7,0.0,1,False,0.0,0.25,1,True,True,145,7.334344967121901,77.93103448275862,113,32,11.518368965517242,16.895930362317024,6.397397224174943,119,26
7,0.0,1,False,0.0,0.25,1,True,False,152,7.688416793120891,78.28947368421053,119,33,11.78792105263158,16.881885040467306,6.739713686872179,119,33
7,0.0,1,False,0.0,0.25,1,False,True,171,8.649468892261002,78.94736842105263,135,36,11.619269590643274,16.4822347872493,7.277771992471341,119,52
7,0.0,1,False,0.0,0.25,1,False,False,181,9.15528578654527,79.55801104972376,144,37,12.02421491712707,16.45920154730912,7.819359335881393,119,62
7,0.0,1,False,0.0,0.25,2,True,True,143,7.233181588265047,77.62237762237763,111,32,11.479790209790211,17.00940307095831,6.264693656435736,119,24
7,0.0,1,False,0.0,0.25,2,True,False,150,7.587253414264036,78.0,117,33,11.754736666666666,16.990513895011123,6.609165419065393,119,31
7,0.0,1,False,0.0,0.25,2,False,True,169,8.548305513404147,78.69822485207101,133,36,11.587820118343197,16.57583678688787,7.152116363272456,119,50
7,0.0,1,False,0.0,0.25,2,False,False,179,9.054122407688418,79.3296089385475,142,37,11.999046927374302,16.5481085667754,7.695914235761593,119,60
7,0.0,1,False,0.0,0.25,3,True,True,136,6.87910976226606,78.67647058823529,107,29,11.88840073529412,17.024845743200647,6.406997784344329,119,17
7,0.0,1,False,0.0,0.25,3,True,False,143,7.233181588265047,79.02097902097903,113,30,12.156804195804193,16.997757516325063,6.758311685411443,119,24
7,0.0,1,False,0.0,0.25,3,False,True,158,7.991906929691452,79.11392405063292,125,33,11.829801898734177,16.761594394570153,7.018488851172925,119,39
7,0.0,1,False,0.0,0.25,3,False,False,168,8.49772382397572,79.76190476190477,134,34,12.253550595238092,16.71502524531437,7.578880667407415,119,49
7,0.0,1,False,0.0,0.5,1,True,True,144,7.283763277693475,78.47222222222221,113,31,11.701481249999999,16.80990508331518,6.555001226441725,119,25
7,0.0,1,False,0.0,0.5,1,True,False,151,7.6378351036924625,78.80794701986756,119,32,11.964329801324505,16.796911841275247,6.897908368808535,119,32
7,0.0,1,False,0.0,0.5,1,False,True,170,8.598887202832575,79.41176470588235,135,35,11.77497,16.404314254115985,7.432091310262438,119,51
7,0.0,1,False,0.0,0.5,1,False,False,180,9.104704097116842,80.0,144,36,12.173514999999998,16.381746865103963,7.975942675006955,119,61
7,0.0,1,False,0.0,0.5,2,True,True,142,7.182599898836621,78.16901408450704,111,31,11.66520985915493,16.923960361315892,6.420507584764318,119,23
7,0.0,1,False,0.0,0.5,2,True,False,149,7.53667172483561,78.52348993288591,117,32,11.933290604026846,16.90602105361227,6.765681340344166,119,30
7,0.0,1,False,0.0,0.5,2,False,True,168,8.49772382397572,79.16666666666666,133,35,11.745186904761905,16.49828464869268,7.304965009460604,119,49
7,0.0,1,False,0.0,0.5,2,False,False,178,9.003540718259991,79.7752808988764,142,36,12.149883146067417,16.47092822048433,7.851133637042344,119,59
7,0.0,1,False,0.0,0.5,3,True,True,136,6.87910976226606,78.67647058823529,107,29,11.88840073529412,17.024845743200647,6.406997784344329,119,17
7,0.0,1,False,0.0,0.5,3,True,False,143,7.233181588265047,79.02097902097903,113,30,12.156804195804193,16.997757516325063,6.758311685411443,119,24
7,0.0,1,False,0.0,0.5,3,False,True,158,7.991906929691452,79.11392405063292,125,33,11.829801898734177,16.761594394570153,7.018488851172925,119,39
7,0.0,1,False,0.0,0.5,3,False,False,168,8.49772382397572,79.76190476190477,134,34,12.253550595238092,16.71502524531437,7.578880667407415,119,49
7,0.0,1,False,0.0,1.0,1,True,True,141,7.132018209408194,78.72340425531915,111,30,11.741162411347519,16.821483164944333,6.52469526347879,119,22
7,0.0,1,False,0.0,1.0,1,True,False,148,7.486090035407182,79.05405405405406,117,31,12.007462162162163,16.80703421537512,6.870924028881893,119,29
7,0.0,1,False,0.0,1.0,1,False,True,164,8.295397066262012,80.48780487804879,132,32,12.040715853658535,16.309493914522463,7.609635065103589,119,45
7,0.0,1,False,0.0,1.0,1,False,False,173,8.750632271117857,80.92485549132948,140,33,12.44129132947977,16.33228159592134,8.108183794487543,119,54
7,0.0,1,False,0.0,1.0,2,True,True,139,7.03085483055134,78.41726618705036,109,30,11.704679136690649,16.938183452999326,6.388689456252579,119,20
7,0.0,1,False,0.0,1.0,2,True,False,146,7.38492665655033,78.76712328767124,115,31,11.97637602739726,16.918546515382033,6.737267419920175,119,27
7,0.0,1,False,0.0,1.0,2,False,True,162,8.19423368740516,80.24691358024691,130,32,12.013110493827162,16.406826409077137,7.478538496375484,119,43
7,0.0,1,False,0.0,1.0,2,False,False,171,8.649468892261002,80.7017543859649,138,33,12.419823976608185,16.425206254117604,7.979683021967169,119,52
7,0.0,1,False,0.0,1.0,3,True,True,134,6.777946383409206,78.35820895522389,105,29,11.749914925373135,17.111334648536673,6.22856121487479,119,15
7,0.0,1,False,0.0,1.0,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.02900070921986,17.081785811386084,6.582785457022069,119,22
7,0.0,1,False,0.0,1.0,3,False,True,153,7.7389984825493165,79.73856209150327,122,31,11.955664705882354,16.741314539071134,7.043658406844162,119,34
7,0.0,1,False,0.0,1.0,3,False,False,162,8.19423368740516,80.24691358024691,130,32,12.388164814814816,16.742946960980177,7.557200040812572,119,43
7,0.0,1,False,0.01,0.0,1,True,True,147,7.435508345978755,76.87074829931973,113,34,11.146559863945578,17.090072198901094,6.078784276701051,119,28
7,0.0,1,False,0.01,0.0,1,True,False,153,7.7389984825493165,77.12418300653596,118,35,11.424847712418302,17.129270472006944,6.362793735198172,119,34
7,0.0,1,False,0.01,0.0,1,False,True,171,8.649468892261002,77.77777777777779,133,38,11.242586549707603,16.745791767183682,6.82832429799939,119,52
7,0.0,1,False,0.01,0.0,1,False,False,181,9.15528578654527,78.45303867403315,142,39,11.712865745856353,16.7294600345232,7.389759399242553,119,62
7,0.0,1,False,0.01,0.0,2,True,True,145,7.334344967121901,76.55172413793103,111,34,11.103384827586208,17.202479335187295,5.9498131192338874,119,26
7,0.0,1,False,0.01,0.0,2,True,False,151,7.6378351036924625,76.82119205298014,116,35,11.387074172185432,17.238123216148804,6.235792917934886,119,32
7,0.0,1,False,0.01,0.0,2,False,True,169,8.548305513404147,77.51479289940828,131,38,11.20667928994083,16.840257539456555,6.705885874244471,119,50
7,0.0,1,False,0.01,0.0,2,False,False,179,9.054122407688418,78.2122905027933,140,39,11.684218994413406,16.819427996786196,7.26925638213668,119,60
7,0.0,1,False,0.01,0.0,3,True,True,137,6.929691451694486,78.1021897810219,107,30,11.726521897810219,17.067636287851048,6.280863187911063,119,18
7,0.0,1,False,0.01,0.0,3,True,False,143,7.233181588265047,78.32167832167832,112,31,11.999936363636364,17.101080821248274,6.572118529070963,119,24
7,0.0,1,False,0.01,0.0,3,False,True,158,7.991906929691452,78.48101265822784,124,34,11.672707594936707,16.852177686308004,6.8329574849725265,119,39
7,0.0,1,False,0.01,0.0,3,False,False,167,8.447142134547294,79.04191616766467,132,35,12.105583832335329,16.854762778615775,7.336328858126147,119,48
7,0.0,1,False,0.01,0.25,1,True,True,145,7.334344967121901,77.93103448275862,113,32,11.518368965517242,16.895930362317024,6.397397224174943,119,26
7,0.0,1,False,0.01,0.25,1,True,False,151,7.6378351036924625,78.1456953642384,118,33,11.785568874172185,16.938039523101782,6.681607220122456,119,32
7,0.0,1,False,0.01,0.25,1,False,True,169,8.548305513404147,78.69822485207101,133,36,11.56273076923077,16.57051046707387,7.138924924043347,119,50
7,0.0,1,False,0.01,0.25,1,False,False,178,9.003540718259991,79.21348314606742,141,37,11.974416853932583,16.590329112772594,7.627961330873082,119,59
7,0.0,1,False,0.01,0.25,2,True,True,143,7.233181588265047,77.62237762237763,111,32,11.479790209790211,17.00940307095831,6.264693656435736,119,24
7,0.0,1,False,0.01,0.25,2,True,False,149,7.53667172483561,77.85234899328859,116,33,11.752130201342283,17.047787555933976,6.551087869671234,119,30
7,0.0,1,False,0.01,0.25,2,False,True,167,8.447142134547294,78.44311377245509,131,36,11.530227544910181,16.665678451462753,7.013389193485959,119,48
7,0.0,1,False,0.01,0.25,2,False,False,176,8.902377339403136,78.97727272727273,139,37,11.948253977272726,16.681450896893523,7.504626636784083,119,57
7,0.0,1,False,0.01,0.25,3,True,True,136,6.87910976226606,78.67647058823529,107,29,11.88840073529412,17.024845743200647,6.406997784344329,119,17
7,0.0,1,False,0.01,0.25,3,True,False,142,7.182599898836621,78.87323943661971,112,30,12.156900704225352,17.057926718316217,6.698390705863957,119,23
7,0.0,1,False,0.01,0.25,3,False,True,157,7.941325240263025,78.98089171974523,124,33,11.812591082802546,16.81383101380579,6.952649737414723,119,38
7,0.0,1,False,0.01,0.25,3,False,False,166,8.396560445118867,79.51807228915662,132,34,12.24049096385542,16.81508055605578,7.457955240579343,119,47
7,0.0,1,False,0.01,0.5,1,True,True,144,7.283763277693475,78.47222222222221,113,31,11.701481249999999,16.80990508331518,6.555001226441725,119,25
7,0.0,1,False,0.01,0.5,1,True,False,150,7.587253414264036,78.66666666666666,118,32,11.963138,16.853176654474833,6.8391120201402185,119,31
7,0.0,1,False,0.01,0.5,1,False,True,168,8.49772382397572,79.16666666666666,133,35,11.719948214285715,16.4931433743342,7.29153993158375,119,49
7,0.0,1,False,0.01,0.5,1,False,False,177,8.952959028831563,79.66101694915254,141,36,12.125966101694917,16.51337315369119,7.782390781945138,119,58
7,0.0,1,False,0.01,0.5,2,True,True,142,7.182599898836621,78.16901408450704,111,31,11.66520985915493,16.923960361315892,6.420507584764318,119,23
7,0.0,1,False,0.01,0.5,2,True,False,148,7.486090035407182,78.37837837837837,116,32,11.931872972972975,16.963418176640907,6.706908545980234,119,29
7,0.0,1,False,0.01,0.5,2,False,True,166,8.396560445118867,78.91566265060241,131,35,11.689143373493975,16.58870464409492,7.164525988885401,119,47
7,0.0,1,False,0.01,0.5,2,False,False,175,8.851795649974708,79.42857142857143,139,36,12.101385714285716,16.60479631839802,7.657681989230816,119,56
7,0.0,1,False,0.01,0.5,3,True,True,136,6.87910976226606,78.67647058823529,107,29,11.88840073529412,17.024845743200647,6.406997784344329,119,17
7,0.0,1,False,0.01,0.5,3,True,False,142,7.182599898836621,78.87323943661971,112,30,12.156900704225352,17.057926718316217,6.698390705863957,119,23
7,0.0,1,False,0.01,0.5,3,False,True,157,7.941325240263025,78.98089171974523,124,33,11.812591082802546,16.81383101380579,6.952649737414723,119,38
7,0.0,1,False,0.01,0.5,3,False,False,166,8.396560445118867,79.51807228915662,132,34,12.24049096385542,16.81508055605578,7.457955240579343,119,47
7,0.0,1,False,0.01,1.0,1,True,True,141,7.132018209408194,78.72340425531915,111,30,11.741162411347519,16.821483164944333,6.52469526347879,119,22
7,0.0,1,False,0.01,1.0,1,True,False,147,7.435508345978755,78.91156462585033,116,31,12.006539455782315,16.864490567622223,6.81151860852428,119,28
7,0.0,1,False,0.01,1.0,1,False,True,162,8.19423368740516,80.24691358024691,130,32,11.986937037037036,16.401893217983943,7.464489114129896,119,43
7,0.0,1,False,0.01,1.0,1,False,False,170,8.598887202832575,80.58823529411765,137,33,12.39651,16.469658488652946,7.908806457530445,119,51
7,0.0,1,False,0.01,1.0,2,True,True,139,7.03085483055134,78.41726618705036,109,30,11.704679136690649,16.938183452999326,6.388689456252579,119,20
7,0.0,1,False,0.01,1.0,2,True,False,145,7.334344967121901,78.62068965517241,114,31,11.97522620689655,16.977184109084547,6.677884720831789,119,26
7,0.0,1,False,0.01,1.0,2,False,True,160,8.093070308548306,80.0,128,32,11.958314375,16.500952290776933,7.333493919129904,119,41
7,0.0,1,False,0.01,1.0,2,False,False,168,8.49772382397572,80.35714285714286,135,33,12.37412619047619,16.565031037069335,7.780390847718014,119,49
7,0.0,1,False,0.01,1.0,3,True,True,134,6.777946383409206,78.35820895522389,105,29,11.749914925373135,17.111334648536673,6.22856121487479,119,15
7,0.0,1,False,0.01,1.0,3,True,False,140,7.081436519979767,78.57142857142857,110,30,12.028185714285714,17.143118215558108,6.522873741986046,119,21
7,0.0,1,False,0.01,1.0,3,False,True,152,7.688416793120891,79.60526315789474,121,31,11.938715789473685,16.795340816937895,6.976415989929673,119,33
7,0.0,1,False,0.01,1.0,3,False,False,160,8.093070308548306,80.0,128,32,12.376298125000002,16.847046239960882,7.4339044162532675,119,41
7,0.0,1,False,0.02,0.0,1,True,True,145,7.334344967121901,77.24137931034483,112,33,11.295910344827588,17.11471443859593,6.13882991817975,119,26
7,0.0,1,False,0.02,0.0,1,True,False,151,7.6378351036924625,77.48344370860927,117,34,11.571949668874174,17.151016030186568,6.424126309042043,119,32
7,0.0,1,False,0.02,0.0,1,False,True,168,8.49772382397572,77.97619047619048,131,37,11.338130357142855,16.806902576124024,6.818210702185573,119,49
7,0.0,1,False,0.02,0.0,1,False,False,178,9.003540718259991,78.65168539325843,140,38,11.810967977528087,16.784221692486312,7.384180758986263,119,59
7,0.0,1,False,0.02,0.0,2,True,True,143,7.233181588265047,76.92307692307693,110,33,11.25422027972028,17.229258522545262,6.008602722518142,119,24
7,0.0,1,False,0.02,0.0,2,True,False,149,7.53667172483561,77.18120805369128,115,34,11.535643624161073,17.26181155319109,6.295933986564877,119,30
7,0.0,1,False,0.02,0.0,2,False,True,166,8.396560445118867,77.71084337349397,129,37,11.302725301204818,16.903674826633647,6.694801570663536,119,47
7,0.0,1,False,0.02,0.0,2,False,False,176,8.902377339403136,78.4090909090909,138,38,11.782947727272726,16.876220813941405,7.2627568444980195,119,57
7,0.0,1,False,0.02,0.0,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.02,0.0,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
7,0.0,1,False,0.02,0.0,3,False,True,155,7.840161861406171,78.70967741935485,122,33,11.784589677419353,16.917243766470307,6.826197351152142,119,36
7,0.0,1,False,0.02,0.0,3,False,False,164,8.295397066262012,79.26829268292683,130,34,12.21924451219512,16.913423780674734,7.333887656184282,119,45
7,0.0,1,False,0.02,0.25,1,True,True,144,7.283763277693475,77.77777777777779,112,32,11.522480555555555,16.954831327540642,6.342920774278878,119,25
7,0.0,1,False,0.02,0.25,1,True,False,150,7.587253414264036,78.0,117,33,11.791297333333334,16.99463677097697,6.628113493639583,119,31
7,0.0,1,False,0.02,0.25,1,False,True,167,8.447142134547294,78.44311377245509,131,36,11.533749101796408,16.66451560642346,7.016020761366695,119,48
7,0.0,1,False,0.02,0.25,1,False,False,176,8.902377339403136,78.97727272727273,139,37,11.951595454545453,16.680264698899435,7.507259230823651,119,57
7,0.0,1,False,0.02,0.25,2,True,True,142,7.182599898836621,77.46478873239437,110,32,11.483688028169015,17.069549444811447,6.2102322289062775,119,23
7,0.0,1,False,0.02,0.25,2,True,False,148,7.486090035407182,77.7027027027027,115,33,11.757710135135136,17.105538419271166,6.4976001650691915,119,29
7,0.0,1,False,0.02,0.25,2,False,True,165,8.34597875569044,78.18181818181819,129,36,11.500500606060605,16.761378540701678,6.890563654447667,119,46
7,0.0,1,False,0.02,0.25,2,False,False,174,8.801213960546281,78.73563218390804,137,37,11.924869540229883,16.772936922927716,7.383979218781577,119,55
7,0.0,1,False,0.02,0.25,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.02,0.25,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
7,0.0,1,False,0.02,0.25,3,False,True,155,7.840161861406171,78.70967741935485,122,33,11.784589677419353,16.917243766470307,6.826197351152142,119,36
7,0.0,1,False,0.02,0.25,3,False,False,164,8.295397066262012,79.26829268292683,130,34,12.21924451219512,16.913423780674734,7.333887656184282,119,45
7,0.0,1,False,0.02,0.5,1,True,True,143,7.233181588265047,78.32167832167832,112,31,11.706902097902098,16.86886474093897,6.499891907753991,119,24
7,0.0,1,False,0.02,0.5,1,True,False,149,7.53667172483561,78.52348993288591,117,32,11.970096644295301,16.90980099029976,6.785031807261349,119,30
7,0.0,1,False,0.02,0.5,1,False,True,166,8.396560445118867,78.91566265060241,131,35,11.692686144578312,16.587495173094798,7.167219986117965,119,47
7,0.0,1,False,0.02,0.5,1,False,False,175,8.851795649974708,79.42857142857143,139,36,12.104746285714285,16.60356662109097,7.66037584059851,119,56
7,0.0,1,False,0.02,0.5,2,True,True,141,7.132018209408194,78.01418439716312,110,31,11.67045035460993,16.984179903215917,6.365406787986123,119,22
7,0.0,1,False,0.02,0.5,2,True,False,147,7.435508345978755,78.2312925170068,115,32,11.938713605442176,17.02120810685707,6.652828460654788,119,28
7,0.0,1,False,0.02,0.5,2,False,True,164,8.295397066262012,78.65853658536585,129,35,11.661173170731708,16.684773710293253,7.040276406234771,119,45
7,0.0,1,False,0.02,0.5,2,False,False,173,8.750632271117857,79.1907514450867,137,36,12.079636416184972,16.696557870369812,7.535714411582509,119,54
7,0.0,1,False,0.02,0.5,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.02,0.5,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
7,0.0,1,False,0.02,0.5,3,False,True,155,7.840161861406171,78.70967741935485,122,33,11.784589677419353,16.917243766470307,6.826197351152142,119,36
7,0.0,1,False,0.02,0.5,3,False,False,164,8.295397066262012,79.26829268292683,130,34,12.21924451219512,16.913423780674734,7.333887656184282,119,45
7,0.0,1,False,0.02,1.0,1,True,True,140,7.081436519979767,78.57142857142857,110,30,11.746982857142857,16.88174116415901,6.469009144220577,119,21
7,0.0,1,False,0.02,1.0,1,True,False,146,7.38492665655033,78.76712328767124,115,31,12.013938356164385,16.922304652190647,6.7568970558141,119,27
7,0.0,1,False,0.02,1.0,1,False,True,160,8.093070308548306,80.0,128,32,11.961989999999998,16.49963014724113,7.336335839888155,119,41
7,0.0,1,False,0.02,1.0,1,False,False,168,8.49772382397572,80.35714285714286,135,33,12.377626785714288,16.5636887163106,7.783222592932864,119,49
7,0.0,1,False,0.02,1.0,2,True,True,138,6.980273141122914,78.26086956521739,108,30,11.710319565217391,16.999758228078367,6.333010589500182,119,19
7,0.0,1,False,0.02,1.0,2,True,False,144,7.283763277693475,78.47222222222221,113,31,11.982510416666665,17.036214095793788,6.623261822676315,119,25
7,0.0,1,False,0.02,1.0,2,False,True,158,7.991906929691452,79.74683544303798,126,32,11.93268924050633,16.600545541521388,7.205397952070794,119,39
7,0.0,1,False,0.02,1.0,2,False,False,166,8.396560445118867,80.12048192771084,133,33,12.35474578313253,16.66077261173902,7.6548427465846896,119,47
7,0.0,1,False,0.02,1.0,3,True,True,133,6.727364693980779,78.19548872180451,104,29,11.756107518796993,17.175877293890743,6.172372666758078,119,14
7,0.0,1,False,0.02,1.0,3,True,False,139,7.03085483055134,78.41726618705036,109,30,12.036112949640286,17.204861318441008,6.467764170094797,119,20
7,0.0,1,False,0.02,1.0,3,False,True,150,7.587253414264036,79.33333333333333,119,31,11.911462666666667,16.902296045925247,6.847321531086425,119,31
7,0.0,1,False,0.02,1.0,3,False,False,158,7.991906929691452,79.74683544303798,126,32,12.355963924050632,16.949520822402988,7.30737185982626,119,39
7,0.0,1,False,0.03,0.0,1,True,True,144,7.283763277693475,77.08333333333334,111,33,11.290099305555556,17.174308297421895,6.080793285402115,119,25
7,0.0,1,False,0.03,0.0,1,True,False,150,7.587253414264036,77.33333333333333,116,34,11.568211333333332,17.208411805435187,6.367043004999448,119,31
7,0.0,1,False,0.03,0.0,1,False,True,166,8.396560445118867,77.71084337349397,129,37,11.273351204819276,16.890433847350568,6.682637421092636,119,47
7,0.0,1,False,0.03,0.0,1,False,False,175,8.851795649974708,78.28571428571428,137,38,11.754862285714285,16.91290228869886,7.197819448121749,119,56
7,0.0,1,False,0.03,0.0,2,True,True,143,7.233181588265047,76.92307692307693,110,33,11.25422027972028,17.229258522545262,6.008602722518142,119,24
7,0.0,1,False,0.03,0.0,2,True,False,149,7.53667172483561,77.18120805369128,115,34,11.535643624161073,17.26181155319109,6.295933986564877,119,30
7,0.0,1,False,0.03,0.0,2,False,True,165,8.34597875569044,77.57575757575758,128,37,11.242154545454545,16.937053090806177,6.614236200313034,119,46
7,0.0,1,False,0.03,0.0,2,False,False,174,8.801213960546281,78.16091954022988,136,38,11.728046551724137,16.957981702253,7.130431351255121,119,55
7,0.0,1,False,0.03,0.0,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.03,0.0,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
7,0.0,1,False,0.03,0.0,3,False,True,154,7.789580171977745,78.57142857142857,121,33,11.722821428571429,16.954894301449617,6.741585902130839,119,35
7,0.0,1,False,0.03,0.0,3,False,False,162,8.19423368740516,79.01234567901234,128,34,12.165662962962962,17.00299379175169,7.1955309698527214,119,43
7,0.0,1,False,0.03,0.25,1,True,True,143,7.233181588265047,77.62237762237763,111,32,11.518213286713287,17.014349100107097,6.283834479373099,119,24
7,0.0,1,False,0.03,0.25,1,True,False,149,7.53667172483561,77.85234899328859,116,33,11.789006040268458,17.051931179687173,6.570046964666425,119,30
7,0.0,1,False,0.03,0.25,1,False,True,165,8.34597875569044,78.18181818181819,129,36,11.470948484848487,16.748294551297608,6.878226568715987,119,46
7,0.0,1,False,0.03,0.25,1,False,False,173,8.750632271117857,78.61271676300578,136,37,11.897279768786127,16.80991031376252,7.318096546300335,119,54
7,0.0,1,False,0.03,0.25,2,True,True,142,7.182599898836621,77.46478873239437,110,32,11.483688028169015,17.069549444811447,6.2102322289062775,119,23
7,0.0,1,False,0.03,0.25,2,True,False,148,7.486090035407182,77.7027027027027,115,33,11.757710135135136,17.105538419271166,6.4976001650691915,119,29
7,0.0,1,False,0.03,0.25,2,False,True,164,8.295397066262012,78.04878048780488,128,36,11.440766463414633,16.79508953858579,6.808647380892661,119,45
7,0.0,1,False,0.03,0.25,2,False,False,172,8.700050581689428,78.48837209302324,135,37,11.87098023255814,16.855420523722827,7.2496415629061035,119,53
7,0.0,1,False,0.03,0.25,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.03,0.25,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
7,0.0,1,False,0.03,0.25,3,False,True,154,7.789580171977745,78.57142857142857,121,33,11.722821428571429,16.954894301449617,6.741585902130839,119,35
7,0.0,1,False,0.03,0.25,3,False,False,162,8.19423368740516,79.01234567901234,128,34,12.165662962962962,17.00299379175169,7.1955309698527214,119,43
7,0.0,1,False,0.03,0.5,1,True,True,142,7.182599898836621,78.16901408450704,111,31,11.70390352112676,16.928539477241994,6.440062009398055,119,23
7,0.0,1,False,0.03,0.5,1,True,False,148,7.486090035407182,78.37837837837837,116,32,11.968997972972973,16.967214498493473,6.726271213669038,119,29
7,0.0,1,False,0.03,0.5,1,False,True,164,8.295397066262012,78.65853658536585,129,35,11.631440853658537,16.671837070314666,7.027774947550038,119,45
7,0.0,1,False,0.03,0.5,1,False,False,172,8.700050581689428,79.06976744186046,136,36,12.05278604651163,16.73372561278963,7.469120891194869,119,53
7,0.0,1,False,0.03,0.5,2,True,True,141,7.132018209408194,78.01418439716312,110,31,11.67045035460993,16.984179903215917,6.365406787986123,119,22
7,0.0,1,False,0.03,0.5,2,True,False,147,7.435508345978755,78.2312925170068,115,32,11.938713605442176,17.02120810685707,6.652828460654788,119,28
7,0.0,1,False,0.03,0.5,2,False,True,163,8.244815376833586,78.52760736196319,128,35,11.602058282208588,16.718954272232885,6.9573219418885905,119,44
7,0.0,1,False,0.03,0.5,2,False,False,171,8.649468892261002,78.94736842105263,135,36,12.02724210526316,16.77950673063755,7.399844216164649,119,52
7,0.0,1,False,0.03,0.5,3,True,True,135,6.828528072837632,78.51851851851852,106,29,11.895527407407409,17.08804959130328,6.350825607348094,119,16
7,0.0,1,False,0.03,0.5,3,True,False,141,7.132018209408194,78.72340425531915,111,30,12.165628368794327,17.118421300585293,6.643306006592101,119,22
