symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
CSGP,2018-10-23,2018-10-24,2018-12-07,37.45,36.69,0.0028944179691285,-0.0202937249666222,-0.0202937249666224,0.1083959529438636,-2.0293724966622406
AMD,2018-10-24,2018-10-25,2018-12-10,17.92,19.99,0.0060221626251787,0.1155133928571425,0.1155133928571425,0.1079171542432029,11.551339285714256
SYK,2018-10-25,2018-10-26,2018-12-11,164.0,171.66,0.0006623949066882,0.0467073170731706,0.0467073170731706,0.1086327646968716,4.670731707317066
MSI,2018-11-01,2018-11-02,2018-12-18,124.93,121.89,0.0008787457984748,-0.0243336268310254,-0.0243336268310254,0.1097817126034617,-2.4333626831025468
CRL,2018-11-07,2018-11-08,2018-12-24,136.36,105.09,0.0008175383167325,-0.2293194485186271,-0.2293194485186273,0.1114795248696497,-22.931944851862728
AVGO,2018-12-06,2018-12-07,2019-01-23,23.41,25.75,0.0047402538483388,0.0999572832123023,0.0999572832123023,0.1109693425896117,9.995728321230237
LEN,2019-10-02,2019-10-03,2019-11-14,57.97,59.74,0.0018779128039278,0.0305330343281007,0.0305330343281007,0.1088626052436993,3.0533034328100728
BLK,2019-10-15,2019-10-16,2019-11-27,445.0,494.21,0.0002452540055167,0.1105842696629213,0.1105842696629213,0.1091380324549421,11.058426966292137
GDDY,2019-11-06,2019-11-07,2019-12-20,70.55,68.93,0.0015587317119478,-0.0229624379872429,-0.022962437987243,0.109968522277918,-2.2962437987243067
TT,2020-05-05,2020-05-06,2020-06-18,82.41,90.07,0.0013339996893838,0.0929498847227277,0.0929498847227277,0.1099349144021222,9.29498847227277
AMCR,2020-05-11,2020-05-12,2020-06-24,9.0,9.96,0.0121973273450893,0.1066666666666666,0.1066666666666666,0.109775946105804,10.666666666666668
CAH,2020-05-11,2020-05-12,2020-06-24,53.46,52.01,0.0020534221119679,-0.0271230826786382,-0.0271230826786383,0.109775946105804,-2.712308267863839
BG,2020-07-29,2020-07-30,2020-09-11,44.62,45.64,0.0024991957691526,0.0228597041685343,0.0228597041685343,0.1115141152195899,2.2859704168534334
DECK,2020-07-30,2020-07-31,2020-09-14,33.04,34.7,0.0033775829020002,0.0502421307506053,0.0502421307506053,0.1115953390820874,5.024213075060535
LKQ,2020-07-30,2020-07-31,2020-09-14,29.32,32.34,0.0038061166126223,0.1030013642564804,0.1030013642564804,0.1115953390820874,10.300136425648043
STE,2020-08-03,2020-08-04,2020-09-16,161.58,170.16,0.0006905307155535,0.0531006312662456,0.0531006312662456,0.1115759530191457,5.310063126624565
CTVA,2020-08-05,2020-08-06,2020-09-18,26.88,28.99,0.004173103092304,0.0784970238095237,0.0784970238095239,0.1121730111211324,7.849702380952395
