symbol,reaction_date,entry_date,exit_date,entry_price,exit_price,shares,gross_ret,net_ret,invested_cash,ret_pct
ABNB,2021-08-13,2021-08-16,2021-09-28,151.99,168.58,0.0005289627251321197,0.10915191788933476,0.10915191788933498,0.08039704459283088,10.915191788933498
AOS,2021-10-28,2021-10-29,2021-12-13,70.77,83.54,0.0014238687958500723,0.18044369082944756,0.18044369082944778,0.1007671946823096,18.044369082944776
ABBV,2021-10-29,2021-11-01,2021-12-14,115.25,127.29,0.0008767037125221767,0.10446854663774419,0.10446854663774419,0.10104010286818087,10.446854663774419
VRTX,2021-11-03,2021-11-04,2021-12-17,189.1029,214.54,0.0005385472534729082,0.13451459496390572,0.13451459496390594,0.10184084741876202,13.451459496390594
BLDR,2021-11-04,2021-11-05,2021-12-20,67.96,75.13,0.0015004399822789987,0.10550323719835197,0.1055032371983522,0.10196990119568074,10.55032371983522
OXY,2021-11-08,2021-11-09,2021-12-22,34.21,28.92,0.0029709760508786344,-0.15463314820228002,-0.15463314820228002,0.10163709070055808,-15.463314820228003
CRWD,2021-12-02,2021-12-03,2022-01-18,212.84,172.85,0.0004808253968372167,-0.18788761510994179,-0.18788761510994179,0.10233887746283321,-18.788761510994178
HAL,2022-01-24,2022-01-25,2022-03-09,28.43,34.84,0.00359789312198111,0.22546605698206124,0.22546605698206124,0.10228810145792296,22.546605698206122
RTX,2022-01-25,2022-01-26,2022-03-10,89.98,98.51,0.0011439844656576969,0.09479884418759732,0.09479884418759732,0.10293572221987957,9.479884418759731
WRB,2022-01-28,2022-01-31,2022-03-15,37.23,42.22,0.002771956842388442,0.13403169486972888,0.13403169486972866,0.10319995324212168,13.403169486972866
BEN,2022-02-01,2022-02-02,2022-03-17,32.14,27.94,0.0032186988508117946,-0.13067828251400126,-0.13067828251400126,0.10344898106509108,-13.067828251400126
JKHY,2022-02-09,2022-02-10,2022-03-25,172.45,193.34,0.0006078312285024801,0.12113656132212247,0.12113656132212247,0.10482049535525269,12.113656132212247
CDNS,2022-02-23,2022-02-24,2022-04-07,138.42,163.13,0.0007440087921874416,0.17851466551076434,0.17851466551076456,0.10298569701458565,17.851466551076456
EXR,2022-02-24,2022-02-25,2022-04-08,189.89,213.71,0.0005460592905959598,0.1254410448154195,0.12544104481541973,0.1036911986912668,12.544104481541973
MRNA,2022-02-24,2022-02-25,2022-04-08,156.02,160.84,0.0006646019657176439,0.030893475195487685,0.030893475195487685,0.1036911986912668,3.0893475195487685
AES,2022-02-25,2022-02-28,2022-04-11,21.0,24.69,0.005026449812611733,0.1757142857142857,0.1757142857142857,0.10555544606484639,17.57142857142857
MU,2022-03-29,2022-03-30,2022-05-12,84.3,67.71,0.001327714194197195,-0.19679715302491108,-0.19679715302491108,0.11192630657082354,-19.679715302491108
VLO,2022-04-26,2022-04-27,2022-06-09,105.86,143.41,0.00102617321316576,0.35471377290761374,0.3547137729076135,0.10863069634572736,35.47137729076135
KIM,2022-04-28,2022-04-29,2022-06-13,26.15,19.48,0.004198876243218778,-0.25506692160611844,-0.25506692160611855,0.10980061376017104,-25.506692160611856
BSX,2022-05-04,2022-05-05,2022-06-17,42.47,36.01,0.0026129818022780638,-0.15210736990817053,-0.15210736990817042,0.11097333714274936,-15.210736990817042
